中部門コード,中部門名称,売上日付,部門区分,売上№,送り状№,受注№,得意先コード,得意先名称,納品先コード,納品先名称,売上担当者コード,売上担当者名称,大部門コード,大部門名称,相手先伝票№,送り状番号,伝票区分名,納入日付,送り状発行区分,運送会社コード,運送会社名称,配送区分,得意先締日,消費税率,帳端区分,取引区分,在庫管理NO.,品名コード,品名,規格,目付コード,寸法,単重,入数,個数,総重量,計算区分名,売上単価,売上金額,消費税金額,原価単価,原価金額,出庫倉庫コード,出庫倉庫名,行摘要１,行摘要２,備考,ユーザーID,ユーザー名称
2,営業２部,20260128,2,00206854,00140779,,21804070,廣栄シャーリング産業,00218045,(有)廣栄シャーリング,00000137,新木,2,大阪本店,,140779,売上,20260128,2,029,日本ロジコム(下浦),配達,20日,10,0,商品,C125122037,2C2600,SGCC-MO-F12,,," 1.200 ×  1,245.00 ×  1,880.00",22.50,66,1,1485,ｔ単価,110000,163350,16335,89437.71,132815,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20260128,2,00206864,00140970,,21951710,小林クリエイト,00260820,株式会社萬国,00000209,片岡,2,大阪本店,,140970,売上,20260128,2,,,配達,末日,10,0,商品,C125123251,2C2000,ＴＹ－ＴＦＳ,T-4,," 0.200 ×    350.00 ×    493.00",0.2710,500,10,1360,枚数単価,124.80,624000,62400,112.80,564000,00000206,東京,"管理No,03-21291999",,,2158,安藤美佳
2,営業２部,20260128,3,00331772,00024665,,20238041,伊藤忠丸紅２課（川村,00304010,上田産業,00000031,的場,2,大阪本店,,,委託出荷,20260128,2,,,配達,15日,10,0,商品,C326010732,2C2600,SCGA270D-45,"  363/4",," 1.200 ×    350.00 ×  1,005.00",3.35,160,1,536,ｔ単価,0,0,0,0,0,00000205,南港Ｃ倉庫,,,,3119,川口知登世
2,営業２部,20260128,3,00331772,00024665,,20238041,伊藤忠丸紅２課（川村,00304010,上田産業,00000031,的場,2,大阪本店,,,委託出荷,20260128,2,,,配達,15日,10,0,商品,C325122727,2C2600,SCGA270C-45,"  361/2",," 1.200 ×    210.00 ×    170.00",0.34,160,1,54,ｔ単価,0,0,0,0,0,00000204,南港Ｂ倉庫,,,,3119,川口知登世
2,営業２部,20260128,3,00331821,00024669,,20238041,伊藤忠丸紅２課（川村,00304010,上田産業,00000031,的場,2,大阪本店,,,委託出荷,20260128,2,,,配達,15日,10,0,商品,L325120171,2L2400,SPC270C,"  689/487",," 1.400 ×    190.00 ×  C",640,0,1,640,ｔ単価,0,0,0,0,0,00000204,南港Ｂ倉庫," 306m",,,3119,川口知登世
2,営業２部,20260128,3,00331851,,,20238041,伊藤忠丸紅２課（川村,00399000,㈱ディーアクト  湖南,00000031,的場,2,大阪本店,,,委託出荷,20260128,2,,,配達,15日,10,0,商品,C326012700,2C2600,SCGA270D-45,,," 1.400 ×    365.00 ×    415.00",1.68,126,1,212,ｔ単価,0,0,0,0,0,00000286,宮田シャーリング,,,,3119,川口知登世
2,営業２部,20260128,3,00331851,,,20238041,伊藤忠丸紅２課（川村,00399000,㈱ディーアクト  湖南,00000031,的場,2,大阪本店,,,委託出荷,20260128,2,,,配達,15日,10,0,運賃,,Z9,配送渡し,,,,0,0,0,212,ｔ単価,0,9300,930,0,0,00000301,南港Ａ,,,,3119,川口知登世
2,営業２部,20260128,3,00331868,00024671,,20238041,伊藤忠丸紅２課（川村,00354250,不二工業,00000031,的場,2,大阪本店,,,委託出荷,20260128,2,,,配達,15日,10,0,商品,L326010068,2L2600,SHGA270C,"  1020/1",," 2.300 ×    167.00 ×  C",775,0,3,2325,ｔ単価,0,0,0,0,0,00000204,南港Ｂ倉庫,,,,3119,川口知登世
2,営業２部,20260128,3,00331868,00024671,,20238041,伊藤忠丸紅２課（川村,00354250,不二工業,00000031,的場,2,大阪本店,,,委託出荷,20260128,2,,,配達,15日,10,0,商品,L326010066,2L2600,SHGA270C,"  669/177",," 2.000 ×    111.50 ×  C",545,0,1,545,ｔ単価,0,0,0,0,0,00000204,南港Ｂ倉庫,,,,3119,川口知登世
2,営業２部,20260128,3,00331868,00024671,,20238041,伊藤忠丸紅２課（川村,00354250,不二工業,00000031,的場,2,大阪本店,,,委託出荷,20260128,2,,,配達,15日,10,0,商品,L326010793,2L2400,SPC270C,"  32",," 1.400 ×    200.00 ×  C",650,0,2,1300,ｔ単価,0,0,0,0,0,00000204,南港Ｂ倉庫,,,,3119,川口知登世
2,営業２部,20260128,3,00331868,00024671,,20238041,伊藤忠丸紅２課（川村,00354250,不二工業,00000031,的場,2,大阪本店,,,委託出荷,20260128,2,,,配達,15日,10,0,商品,L325122769,2L2600,SHGA270D,"  36/7",," 2.000 ×    117.00 ×  C",160,0,3,480,ｔ単価,0,0,0,0,0,00000204,南港Ｂ倉庫,,,,3119,川口知登世
2,営業２部,20260128,3,00331868,00024671,,20238041,伊藤忠丸紅２課（川村,00354250,不二工業,00000031,的場,2,大阪本店,,,委託出荷,20260128,2,,,配達,15日,10,0,商品,L326010920,2L2600,SCGA270D,"  181",," 1.200 ×    250.00 ×  C",615,0,1,615,ｔ単価,0,0,0,0,0,00000204,南港Ｂ倉庫,,,,3119,川口知登世
2,営業２部,20260128,3,00331868,00024671,,20238041,伊藤忠丸紅２課（川村,00354250,不二工業,00000031,的場,2,大阪本店,,,委託出荷,20260128,2,,,配達,15日,10,0,運賃,,Z9,配送渡し,,,,0,0,0,5265,ｔ単価,0,19500,1950,0,0,00000301,南港Ａ,,,,3119,川口知登世
2,営業２部,20260129,2,00206855,00140811,,26631850,ﾒﾀﾙﾜﾝ(日本ｽﾁｰﾙ工業),00242620,日本ｽﾁｰﾙ工業,00000137,新木,2,大阪本店,,140811,売上,20260129,2,029,日本ロジコム(下浦),配達,20日,10,0,商品,C126011944,2C2600,SGHC-SZCX-F12,,," 1.600 ×  1,042.00 ×  2,200.00",29.20,67,2,3912,ｔ単価,128000,500736,50074,105862.41,414134,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20260129,2,00206855,00140811,,26631850,ﾒﾀﾙﾜﾝ(日本ｽﾁｰﾙ工業),00242620,日本ｽﾁｰﾙ工業,00000137,新木,2,大阪本店,,140811,売上,20260129,2,029,日本ロジコム(下浦),配達,20日,10,0,商品,C126011945,2C2600,SGHC-SZCX-F12,,," 1.600 ×  1,042.00 ×  2,200.00",29.20,55,1,1606,ｔ単価,128000,205568,20557,105862.39,170015,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20260129,2,00206856,00140961,,20248040,井上鋼板,00305890,井上鋼板,00000137,新木,2,大阪本店,,140961,売上,20260129,2,029,日本ロジコム(下浦),配達,20日,10,0,商品,C124122194,2C2300,SPHC-P,,," 2.300 ×    860.00 ×    820.00",12.70,12,1,152,ｔ単価,95000,14440,1444,90914.47,13819,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20260129,2,00206856,00140961,,20248040,井上鋼板,00305890,井上鋼板,00000137,新木,2,大阪本店,,140961,売上,20260129,2,029,日本ロジコム(下浦),配達,20日,10,0,商品,C125101040,2C2600,SGCC-Z08,,," 1.200 ×  1,219.00 ×  2,132.00",24.80,75,1,1860,ｔ単価,120000,223200,22320,105003.23,195306,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20260129,2,00206856,00140961,,20248040,井上鋼板,00305890,井上鋼板,00000137,新木,2,大阪本店,,140961,売上,20260129,2,029,日本ロジコム(下浦),配達,20日,10,0,商品,C125092593,2C2600,SGCC-Z12,,," 1.600 ×    914.00 ×  1,688.00",19.70,80,1,1576,ｔ単価,120000,189120,18912,108008.09,170221,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20260129,2,00206856,00140961,,20248040,井上鋼板,00305890,井上鋼板,00000137,新木,2,大阪本店,,140961,売上,20260129,2,029,日本ロジコム(下浦),配達,20日,10,0,商品,C125093256,2C2600,SGHC-Z12,,," 2.300 ×  1,219.00 ×  1,829.00",40.70,49,1,1994,ｔ単価,120000,239280,23928,104819.46,209010,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20260129,2,00206856,00140961,,20248040,井上鋼板,00305890,井上鋼板,00000137,新木,2,大阪本店,,140961,売上,20260129,2,029,日本ロジコム(下浦),配達,20日,10,0,商品,C125101745,2C2600,KMAG-HC-G1-90,,," 2.300 ×  1,219.00 ×    595.00",13.20,100,1,1320,ｔ単価,185000,244200,24420,180000,237600,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20260129,2,00206857,00140890,,24234250,日進鋼材,00348580,㈱日進鋼材,00000031,的場,2,大阪本店,,140890,売上,20260129,2,029,日本ロジコム(下浦),配達,末日,10,0,商品,C126012461,2C2400,SPCC-SD,,," 2.000 ×  1,220.00 ×  1,870.00",35.80,45,1,1611,ｔ単価,100000,161100,16110,86842.95,139904,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20260129,2,00206857,00140890,,24234250,日進鋼材,00348580,㈱日進鋼材,00000031,的場,2,大阪本店,,140890,売上,20260129,2,029,日本ロジコム(下浦),配達,末日,10,0,商品,C126012462,2C2400,SPCC-SD,,," 2.000 ×  1,220.00 ×  1,870.00",35.80,22,1,788,ｔ単価,100000,78800,7880,86842.64,68432,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20260129,2,00206858,00140855,,20008020,葵産業,00211100,関包スチール木ノ本,00000137,新木,2,大阪本店,,140855,売上,20260129,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,末日,10,0,商品,A126012285,2A2600,JFE-CMC-GA60/60,,," 0.600 ×  1,615.00 ×  C",5360,0,1,5360,ｔ単価,90000,482400,48240,78000,418080,00000204,南港Ｂ倉庫,,,,2158,安藤美佳
2,営業２部,20260129,2,00206860,00140827,,20602221,栄住産業  本社,00399900,,00000031,的場,2,大阪本店,,140827,売上,20260129,2,,,配達,末日,10,0,商品,,Z10,1月請求金利値引き,,,,0,0,0,0,ｔ単価,0,-14023,-1402,0,0,00000201,東大阪Ａ,,,,2158,安藤美佳
2,営業２部,20260129,3,00331893,00024674,,20238041,伊藤忠丸紅２課（川村,00304010,上田産業,00000031,的場,2,大阪本店,,,委託出荷,20260129,2,,,配達,15日,10,0,商品,L326011197,2L2600,SHGA440,"  493/4",," 1.600 ×    305.00 ×  C",1605,0,1,1605,ｔ単価,0,0,0,0,0,00000204,南港Ｂ倉庫," 410m",,,3119,川口知登世
2,営業２部,20260129,3,00331893,00024674,,20238041,伊藤忠丸紅２課（川村,00304010,上田産業,00000031,的場,2,大阪本店,,,委託出荷,20260129,2,,,配達,15日,10,0,商品,L326011689,2L2300,SPH440,"  797/8",," 1.600 ×    375.00 ×  C",1325,0,1,1325,ｔ単価,0,0,0,0,0,00000204,南港Ｂ倉庫," 282m",,,3119,川口知登世
2,営業２部,20260129,3,00331893,00024674,,20238041,伊藤忠丸紅２課（川村,00304010,上田産業,00000031,的場,2,大阪本店,,,委託出荷,20260129,2,,,配達,15日,10,0,商品,L326010911,2L2600,SCGA270DX,"  264",," 1.400 ×    195.00 ×  C",1190,0,2,2380,ｔ単価,0,0,0,0,0,00000204,南港Ｂ倉庫," 562m",,,3119,川口知登世
2,営業２部,20260129,3,00331893,00024674,,20238041,伊藤忠丸紅２課（川村,00304010,上田産業,00000031,的場,2,大阪本店,,,委託出荷,20260129,2,,,配達,15日,10,0,運賃,,Z9,配送渡し,,,,0,0,0,5310,ｔ単価,0,17500,1750,0,0,00000301,南港Ａ,,,,3119,川口知登世
2,営業２部,20260130,2,00206842,00140850,,27160220,山下印刷紙器,00270662,山下印刷㈱  鈴鹿工場,00000230,竹原,2,大阪本店,,140850,売上,20260130,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,末日,10,0,商品,L125122314,2L1000,ＥＣ,2.8/2.8 DR-8 NR,," 0.170 ×    231.00 ×  C",461,0,1,461,ｔ単価,351000,161811,16181,309559.65,142707,00000205,南港Ｃ倉庫,No.11-042934,113-9019,,2254,山根　茉里奈
2,営業２部,20260130,2,00206842,00140850,,27160220,山下印刷紙器,00270662,山下印刷㈱  鈴鹿工場,00000230,竹原,2,大阪本店,,140850,売上,20260130,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,末日,10,0,商品,L126010699,2L1000,ＥＣ,2.8/2.8 DR-8 NR,," 0.170 ×    231.00 ×  C",565,0,6,3390,ｔ単価,351000,1189890,118989,300611.80,1019074,00000205,南港Ｃ倉庫,No.11-041918,113-9019,,2254,山根　茉里奈
2,営業２部,20260130,2,00206842,00140850,,27160220,山下印刷紙器,00270662,山下印刷㈱  鈴鹿工場,00000230,竹原,2,大阪本店,,140850,売上,20260130,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,末日,10,0,商品,L126011914,2L1000,ＥＣ,2.8/2.8 DR-8 NR,," 0.170 ×    231.00 ×  C",198,0,1,198,ｔ単価,351000,69498,6950,301114.90,59621,00000205,南港Ｃ倉庫,No.11-482018,113-9019,,2254,山根　茉里奈
2,営業２部,20260130,2,00206844,00140984,,23002370,大東機材,01770032,株式会社大東機材,00000253,畠中,2,大阪本店,,,売上,20260130,1,,,配達,末日,10,0,商品,,2Z400,販売奨励金,,,,1,1,1,0,枚数単価,-239680,-239680,-23968,0,0,00000235,向陽ｴﾝｼﾞ,,,マシン販売奨励金として,2253,畠中秋輝
2,営業２部,20260130,2,00206859,00140934,,22351680,芝本産業,00250910,Ｋ`ｚメタル（株）,00000137,新木,2,大阪本店,,140934,売上,20260130,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,20日,10,0,商品,C125102796,2C2600,SGHC-Z12,,," 2.300 ×  1,210.00 ×  2,000.00",44.10,45,3,5952,ｔ単価,90000,535680,53568,81265.06,483690,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20260130,2,00206861,00140781,,25428040,扶桑金属工業,00254370,扶桑金属/大阪工場,00000031,的場,2,大阪本店,,140781,売上,20260130,2,002,大阪トラック,配達,20日,10,0,商品,C125120697,2C2400,SPCC-SD,,," 0.600 ×    705.00 ×  1,809.00",6.01,300,1,1803,ｔ単価,130000,234390,23439,89036.61,160533,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20260130,2,00206861,00140781,,25428040,扶桑金属工業,00254370,扶桑金属/大阪工場,00000031,的場,2,大阪本店,,140781,売上,20260130,2,002,大阪トラック,配達,20日,10,0,商品,C125120698,2C2400,SPCC-SD,,," 0.600 ×    705.00 ×  1,809.00",6.01,215,1,1292,ｔ単価,130000,167960,16796,89036.38,115035,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20260130,2,00206861,00140781,,25428040,扶桑金属工業,00254370,扶桑金属/大阪工場,00000031,的場,2,大阪本店,,140781,売上,20260130,2,002,大阪トラック,配達,20日,10,0,商品,C125092549,2C2400,SPCC-SD,,," 0.900 ×    684.00 ×  1,818.00",8.79,200,1,1758,ｔ単価,130000,228540,22854,111542.43,196092,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20260130,2,00206861,00140781,,25428040,扶桑金属工業,00254370,扶桑金属/大阪工場,00000031,的場,2,大阪本店,,140781,売上,20260130,2,002,大阪トラック,配達,20日,10,0,商品,C125092550,2C2400,SPCC-SD,,," 0.900 ×    684.00 ×  1,818.00",8.79,5,1,44,ｔ単価,130000,5720,572,111522.73,4907,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20260130,2,00206896,00140894,,27838180,ヨドコウ商事(商品),00250101,萩原鋼業株式会社,00000137,新木,2,大阪本店,,140894,売上,20260130,2,029,日本ロジコム(下浦),配達,20日,10,0,商品,L126012953,2L2400,SPCC-SB,,," 0.500 ×    109.00 ×  C",620,0,3,1860,ｔ単価,100000,186000,18600,66075.27,122900,00000243,堺鋼板泉北,,,,2158,安藤美佳
2,営業２部,20260130,2,00206896,00140894,,27838180,ヨドコウ商事(商品),00250101,萩原鋼業株式会社,00000137,新木,2,大阪本店,,140894,売上,20260130,2,029,日本ロジコム(下浦),配達,20日,10,0,商品,L126012954,2L2400,SPCC-SB,,," 0.500 ×    101.00 ×  C",575,0,2,1150,ｔ単価,100000,115000,11500,66074.78,75986,00000243,堺鋼板泉北,,,,2158,安藤美佳
2,営業２部,20260130,2,00206896,00140894,,27838180,ヨドコウ商事(商品),00250101,萩原鋼業株式会社,00000137,新木,2,大阪本店,,140894,売上,20260130,2,029,日本ロジコム(下浦),配達,20日,10,0,商品,L126012955,2L2400,SPCC-SB,,," 0.500 ×     93.00 ×  C",529,0,1,529,ｔ単価,100000,52900,5290,66073.72,34953,00000243,堺鋼板泉北,,,,2158,安藤美佳
2,営業２部,20260130,2,00206899,,,29999300,南港(ｽｸﾗｯﾌﾟ）,00399000,,00009991,その他 営業,2,大阪本店,,,売上,20260130,2,,,その他,20日,10,0,商品,,ZZZ1,ｽｸﾗｯﾌﾟ,,,,0,0,0,6440,ｔ単価,27430.59,176653,0,27430.59,176653,00000203,南港Ａ倉庫,,,2026.1月、本店→南港,3078,大野寛之
2,営業２部,20260130,2,00206899,,,29999300,南港(ｽｸﾗｯﾌﾟ）,00399000,,00009991,その他 営業,2,大阪本店,,,売上,20260130,2,,,その他,20日,10,0,商品,,ZZZ1,ｽｸﾗｯﾌﾟ,,,,0,0,0,7963,ｔ単価,27167.52,216335,0,27167.52,216335,00000204,南港Ｂ倉庫,,,2026.1月、本店→南港,3078,大野寛之
2,営業２部,20260130,2,00206899,,,29999300,南港(ｽｸﾗｯﾌﾟ）,00399000,,00009991,その他 営業,2,大阪本店,,,売上,20260130,2,,,その他,20日,10,0,商品,,ZZZ1,ｽｸﾗｯﾌﾟ,,,,0,0,0,1353,ｔ単価,11719.88,15857,0,11719.88,15857,00000205,南港Ｃ倉庫,,,2026.1月、本店→南港,3078,大野寛之
2,営業２部,20260130,2,00206900,00140963,,22194161,三幸プロダクツ 松原,00205500,三幸プロダクツ松原,00000253,畠中,2,大阪本店,,140963,売上,20260130,2,028,中村運送2t車(小林),配達,末日,10,1,商品,L126010762,2L1000,ＥＣ,T-2.5,," 0.190 ×     38.00 ×  C",72,0,2,144,ｔ単価,326000,46944,4694,211555.56,30464,00000205,南港Ｃ倉庫,,,,2257,馬場 麻菜実
2,営業２部,20260130,2,00206900,00140963,,22194161,三幸プロダクツ 松原,00205500,三幸プロダクツ松原,00000253,畠中,2,大阪本店,,140963,売上,20260130,2,028,中村運送2t車(小林),配達,末日,10,1,商品,L126010763,2L1000,ＥＣ,T-2.5,," 0.190 ×     38.00 ×  C",69,0,1,69,ｔ単価,326000,22494,2249,215384.06,14862,00000205,南港Ｃ倉庫,,,,2257,馬場 麻菜実
2,営業２部,20260130,3,00331926,00024675,,20238041,伊藤忠丸紅２課（川村,00354250,不二工業,00000031,的場,2,大阪本店,,,委託出荷,20260130,2,,,配達,15日,10,0,商品,L326012341,2L2600,SHGA270C,"  34/5",," 2.300 ×    360.00 ×  C",1090,0,3,3270,ｔ単価,0,0,0,0,0,00000204,南港Ｂ倉庫,,,,3119,川口知登世
2,営業２部,20260130,3,00331926,00024675,,20238041,伊藤忠丸紅２課（川村,00354250,不二工業,00000031,的場,2,大阪本店,,,委託出荷,20260130,2,,,配達,15日,10,0,商品,L326012426,2L2400,SPC270C,"  38/9",," 1.400 ×    275.00 ×  C",910,0,3,2730,ｔ単価,0,0,0,0,0,00000204,南港Ｂ倉庫,,,,3119,川口知登世
2,営業２部,20260130,3,00331926,00024675,,20238041,伊藤忠丸紅２課（川村,00354250,不二工業,00000031,的場,2,大阪本店,,,委託出荷,20260130,2,,,配達,15日,10,0,運賃,,Z9,配送渡し,,,,0,0,0,6000,ｔ単価,0,19500,1950,0,0,00000301,南港Ａ,,,,3119,川口知登世
2,営業２部,20260130,3,00331929,,,20238041,伊藤忠丸紅２課（川村,00262750,宮田シャーリング,00000031,的場,2,大阪本店,,,売上,20260130,2,,,配達,15日,10,0,運賃,,Z2,運賃,,,,0,0,0,2916,ｔ単価,0,14000,1400,0,0,00000301,南港Ａ,,,納入運賃,3119,川口知登世
2,営業２部,20260130,3,00331930,,,20238041,伊藤忠丸紅２課（川村,00399000,,00000031,的場,2,大阪本店,,,委託売上,20260130,2,,,配達,15日,10,0,商品,A226012423,2A2600,SHGA270C,"  NM03387",," 2.000 ×  1,025.00 ×  C",3025,0,1,3025,ｔ単価,152000,459800,45980,152000,459800,00000203,南港Ａ倉庫,,,,3119,川口知登世
2,営業２部,20260130,3,00331930,,,20238041,伊藤忠丸紅２課（川村,00399000,,00000031,的場,2,大阪本店,,,委託売上,20260130,2,,,配達,15日,10,0,商品,A225122405,2A2600,SHGA270C,"  NM99958",," 2.300 ×  1,145.00 ×  C",6702,1,1,6702,ｔ単価,144500,968439,96844,144500,968439,00000203,南港Ａ倉庫,,,,3119,川口知登世
2,営業２部,20260130,3,00331930,,,20238041,伊藤忠丸紅２課（川村,00399000,,00000031,的場,2,大阪本店,,,委託売上,20260130,2,,,配達,15日,10,0,商品,L325120181,2L2600,SCGA270C,,," 1.200 ×    210.00 ×  C",409,0,1,409,ｔ単価,165281,67600,6760,165281,67600,00000204,南港Ｂ倉庫,,,,3119,川口知登世
2,営業２部,20260130,3,00331931,,,20238041,伊藤忠丸紅２課（川村,00399000,,00000031,的場,2,大阪本店,,,委託売上,20260130,2,,,配達,15日,10,0,商品,C326010655,2C2600,SHGA270D-45,,," 2.000 ×  1,045.00 ×  1,040.00",17.20,34,1,585,ｔ単価,185651,108606,10861,185651,108606,00000286,宮田シャーリング,,,,3119,川口知登世
2,営業２部,20260202,2,00206961,00140985,,22194160,三幸プロダクツ東大阪,00220640,三幸プロダクツ,00000253,畠中,2,大阪本店,,140985,売上,20260202,2,010,日本鉄鋼物流㈱,配達,末日,10,1,商品,L126010341,2L1000,ＥＣ,2.8/2.8 T-1 S1,," 0.300 ×     82.00 ×  C",190,0,10,1900,ｔ単価,302000,573800,57380,226879.65,431071,00000205,南港Ｃ倉庫,,,,2257,馬場 麻菜実
2,営業２部,20260202,2,00206961,00140985,,22194160,三幸プロダクツ東大阪,00220640,三幸プロダクツ,00000253,畠中,2,大阪本店,,140985,売上,20260202,2,010,日本鉄鋼物流㈱,配達,末日,10,1,商品,L125120786,2L1000,ＥＣ,2.8/2.8 T2CA M1,," 0.280 ×     79.00 ×  C",181,0,10,1810,ｔ単価,302000,546620,54662,227701.84,412140,00000205,南港Ｃ倉庫,,,,2257,馬場 麻菜実
2,営業２部,20260202,2,00206968,00140986,,22194160,三幸プロダクツ東大阪,00220640,三幸プロダクツ,00000253,畠中,2,大阪本店,,140986,売上,20260202,2,010,日本鉄鋼物流㈱,配達,末日,10,1,商品,L125113013,2L1000,サテン,T-2.5,," 0.200 ×    114.00 ×  C",320,0,1,320,ｔ単価,326000,104320,10432,239128.13,76521,00000205,南港Ｃ倉庫,,,,2257,馬場 麻菜実
2,営業２部,20260202,2,00206968,00140986,,22194160,三幸プロダクツ東大阪,00220640,三幸プロダクツ,00000253,畠中,2,大阪本店,,140986,売上,20260202,2,010,日本鉄鋼物流㈱,配達,末日,10,1,商品,L126011223,2L1000,サテン,T-2.5,," 0.200 ×    114.00 ×  C",274,0,4,1096,ｔ単価,326000,357296,35730,239131.08,262088,00000205,南港Ｃ倉庫,,,,2257,馬場 麻菜実
2,営業２部,20260202,2,00206968,00140986,,22194160,三幸プロダクツ東大阪,00220640,三幸プロダクツ,00000253,畠中,2,大阪本店,,140986,売上,20260202,2,010,日本鉄鋼物流㈱,配達,末日,10,1,商品,L126011577,2L1000,ＥＣ,2.8/2.8 T2.5BA R1 G,," 0.240 ×    820.00 ×  C",1327,0,1,1327,ｔ単価,302000,400754,40075,232172.57,308093,00000205,南港Ｃ倉庫,下出しコイル/TOPBOT,,,2257,馬場 麻菜実
2,営業２部,20260202,2,00206968,00140986,,22194160,三幸プロダクツ東大阪,00220640,三幸プロダクツ,00000253,畠中,2,大阪本店,,140986,売上,20260202,2,010,日本鉄鋼物流㈱,配達,末日,10,1,商品,L125120770,2L1000,ＥＣ," T-2.5",," 0.200 ×     52.00 ×  C",102,0,8,816,ｔ単価,326000,266016,26602,239129.90,195130,00000205,南港Ｃ倉庫,,,,2257,馬場 麻菜実
2,営業２部,20260202,2,00206968,00140986,,22194160,三幸プロダクツ東大阪,00220640,三幸プロダクツ,00000253,畠中,2,大阪本店,,140986,売上,20260202,2,010,日本鉄鋼物流㈱,配達,末日,10,1,商品,L126012632,2L1000,ＥＣ," T-2.5",," 0.200 ×     52.00 ×  C",99,0,1,99,ｔ単価,326000,32274,3227,239121.21,23673,00000205,南港Ｃ倉庫,,,,2257,馬場 麻菜実
2,営業２部,20260202,2,00206979,00140975,,21377000,キョウエイマテリアル,00214850,グローバルアーク,00000137,新木,2,大阪本店,,140975,売上,20260202,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,末日,10,0,商品,C126012229,2C2600,SGCC-Z12,,," 1.200 ×  1,245.00 ×  2,000.00",23.90,83,5,9920,ｔ単価,95000,942400,94240,80004.03,793640,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20260202,2,00206979,00140975,,21377000,キョウエイマテリアル,00214850,グローバルアーク,00000137,新木,2,大阪本店,,140975,売上,20260202,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,末日,10,0,商品,C126012230,2C2600,SGCC-Z12,,," 1.200 ×  1,245.00 ×  2,000.00",23.90,13,1,311,ｔ単価,95000,29545,2955,80003.22,24881,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20260202,2,00206981,00140973,,27161660,山本シャーリング,00270700,山本シャーリング,00000137,新木,2,大阪本店,,140973,売上,20260202,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,20日,10,0,商品,C125122466,2C2600,SGCC-ZMX,,," 0.800 ×    935.00 ×  1,829.00",11.10,185,2,4108,ｔ単価,95000,390260,39026,83338.93,342356,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20260202,2,00206983,00140864,,27161660,山本シャーリング,00256025,平和金属（株）,00000137,新木,2,大阪本店,,140864,売上,20260202,2,028,中村運送2t車(小林),配達,20日,10,0,商品,L125103783,2L2600,SGHC-Z12,,," 2.000 ×     93.00 ×  C",417,0,4,1668,ｔ単価,126000,210168,21017,122657.07,204592,00000204,南港Ｂ倉庫,2ｃｘ2,,,2158,安藤美佳
2,営業２部,20260202,2,00206996,00140937,,21960020,駒井製作所,00218630,駒井製作所,00000230,竹原,2,大阪本店,,140937,売上,20260202,2,030,日本ロジコム(梶原),配達,末日,10,0,商品,L126010936,2L2400,SPCC-SD,,," 1.200 ×    389.80 ×  C",1795,0,2,3590,ｔ単価,127000,455930,45593,94125.35,337910,00000204,南港Ｂ倉庫,,,,2254,山根　茉里奈
2,営業２部,20260202,2,00207000,00140921,,21805780,向陽,00218131,向陽㈱,00000230,竹原,2,大阪本店,,140921,売上,20260202,2,036,株式会社Ｎ＆Ｍ,配達,末日,10,0,商品,L126012347,2L2300,SAPH440-P,,," 2.000 ×    112.00 ×  C",1033,0,7,7231,ｔ単価,128000,925568,92557,123457.31,892720,00000204,南港Ｂ倉庫,,,,2254,山根　茉里奈
2,営業２部,20260202,2,00207040,00140966,,23805820,東洋事務器工業,00238650,東洋事務器工業,00000031,的場,2,大阪本店,,140966,売上,20260202,2,,,配達,末日,10,0,商品,C126010418,2C2400,SPCC-SD,,," 0.600 ×    583.00 ×  1,733.00",4.76,350,4,6664,ｔ単価,115000,766360,76636,101650.36,677398,00000203,南港Ａ倉庫,,,,2158,安藤美佳
